paragraph	NOUN
,	.
though	ADV
,	.
is	VERB
``	.
may	VERB
.	.
''	.

They	PRON
want	VERB
late-night	ADJ
shuttles	NOUN
to	PRT
the	DET
biology	NOUN
labs	NOUN
.	.

They	PRON
want	VERB
a	DET
24-hour	ADJ
library	NOUN
.	.

Membership	NOUN
has	VERB
since	ADP
swelled	VERB
to	PRT
between	ADP
20	NUM
and	CONJ
25	NUM
.	.

Geeks	NOUN
,	.
by	ADP
at	ADP
least	ADJ
one	NUM
definition	NOUN
,	.
are	VERB
chicken-mutilating	ADJ
circus	NOUN
freaks	NOUN
.	.

Nerds	NOUN
and	CONJ
geeks	NOUN
sometimes	ADV
find	VERB
themselves	PRON
a	DET
bit	ADV
isolated	ADJ
at	ADP
Harvard	NOUN
.	.

For	ADP
instance	NOUN
?	.

It	PRON
could	VERB
work	VERB
.	.

After	ADP
the	DET
split	NOUN
,	.
the	DET
company	NOUN
will	VERB
have	VERB
more	ADJ
than	ADP
4.7	NUM
million	NUM
shares	NOUN
outstanding	ADJ
.	.

Crestmont	NOUN
is	VERB
conducting	VERB
a	DET
search	NOUN
for	ADP
a	DET
chief	ADJ
executive	NOUN
.	.

Over	ADP
the	DET
years	NOUN
,	.
the	DET
world	NOUN
's	PRT
stream	NOUN
of	ADP
oil	NOUN
has	VERB
been	VERB
growing	VERB
heavier	ADV
.	.

AGIP	NOUN
already	ADV
has	VERB
an	DET
oil	NOUN
stake	NOUN
in	ADP
Libya	NOUN
.	.

But	CONJ
the	DET
push	NOUN
for	ADP
cleaner	ADJ
fuels	NOUN
is	VERB
increasing	VERB
the	DET
attractiveness	NOUN
of	ADP
natural	ADJ
gas	NOUN
.	.

The	DET
economic	ADJ
ideas	NOUN
in	ADP
the	DET
document	NOUN
are	VERB
much	ADV
bolder	ADJ
than	ADP
current	ADJ
policies	NOUN
.	.

Instead	ADV
,	.
they	PRON
map	VERB
out	PRT
a	DET
strategy	NOUN
in	ADP
several	ADJ
phases	NOUN
from	ADP
now	ADV
until	ADP
1995	NUM
.	.

--	.
FINANCES	NOUN
.	.

--	.
LABOR	NOUN
.	.

--	.
PRICES	NOUN
.	.

Inflation-adjusted	VERB
social	ADJ
benefits	NOUN
would	VERB
ensure	VERB
that	ADP
the	DET
poor	ADJ
and	CONJ
elderly	ADJ
do	VERB
n't	ADV
suffer	VERB
unduly	ADV
.	.

--	.
FOREIGN	ADJ
TRADE	NOUN
.	.

--	.
Joshua	NOUN
Adams	NOUN
.	.

Flick	NOUN
Shock	NOUN

--	.
Robert	NOUN
Gordon	NOUN
.	.

Candid	ADJ
Comment	NOUN

--	.
John	NOUN
Drybred	NOUN
.	.

But	CONJ
one	NUM
recent	ADJ
day	NOUN
,	.
they	PRON
became	VERB
much	ADV
closer	ADJ
.	.

Like	ADP
many	ADJ
sports	NOUN
buffs	NOUN
,	.
Mr.	NOUN
Engelken	NOUN
has	VERB
turned	VERB
cynic	ADJ
.	.

The	DET
playoff	NOUN
series	NOUN
had	VERB
riveted	VERB
the	DET
12-year-old	ADJ
Giants	NOUN
fan	NOUN
.	.

The	DET
rest	NOUN
,	.
as	ADP
they	PRON
say	VERB
,	.
is	VERB
history	NOUN
.	.

He	PRON
wound	VERB
up	ADV
and	CONJ
let	VERB
loose	VERB
a	DET
fastball	NOUN
.	.

Martha	NOUN
was	VERB
pleased	ADJ
,	.
but	CONJ
nowhere	ADV
near	ADV
as	ADV
much	ADV
as	ADP
Mr.	NOUN
Engelken	NOUN
.	.

She	PRON
had	VERB
an	DET
idea	NOUN
.	.

Mr.	NOUN
Engelken	NOUN
turned	VERB
off	PRT
the	DET
motor	NOUN
and	CONJ
rolled	VERB
down	PRT
the	DET
window	NOUN
.	.

This	DET
is	VERB
Bobby	NOUN
Thomson	NOUN
.	.
''	.

They	PRON
talked	VERB
of	ADP
the	DET
home	NOUN
run	NOUN
.	.

They	PRON
talked	VERB
of	ADP
the	DET
aftermath	NOUN
.	.

It	PRON
was	VERB
worth	ADJ
it	PRON
,	.
just	ADV
for	ADP
the	DET
look	NOUN
on	ADP
Albert	NOUN
's	PRT
face	NOUN
.	.
''	.

``	.
Real	ADJ
heroes	NOUN
exist	VERB
.	.

You	PRON
might	VERB
not	ADV
find	VERB
one	NOUN
in	ADP
the	DET
`	.
Jurisprudence	NOUN
'	.
column	NOUN
.	.

By	ADP
this	DET
month	NOUN
,	.
it	PRON
had	VERB
more	ADV
than	ADP
doubled	VERB
.	.

For	ADP
the	DET
government	NOUN
,	.
it	PRON
has	VERB
become	VERB
a	DET
highly	ADV
volatile	ADJ
political	ADJ
issue	NOUN
.	.

Rents	NOUN
have	VERB
soared	VERB
along	ADP
with	ADP
house	NOUN
prices	NOUN
.	.

Last	ADJ
week	NOUN
,	.
the	DET
government	NOUN
took	VERB
three	NUM
bills	NOUN
to	PRT
the	DET
National	NOUN
Assembly	NOUN
.	.

The	DET
government	NOUN
will	VERB
penalize	VERB
offenders	NOUN
,	.
but	CONJ
wo	VERB
n't	ADV
confiscate	VERB
property	NOUN
.	.

Mr.	NOUN
Lee	NOUN
estimates	VERB
that	ADP
about	ADP
10,000	NUM
property	NOUN
speculators	NOUN
are	VERB
operating	VERB
in	ADP
South	NOUN
Korea	NOUN
.	.

The	DET
maker	NOUN
of	ADP
specialty	NOUN
chemicals	NOUN
has	VERB
about	ADP
5.9	NUM
million	NUM
shares	NOUN
outstanding	ADJ
.	.

The	DET
U.S.	NOUN
,	.
as	ADP
the	DET
major	ADJ
drug	NOUN
consumer	NOUN
,	.
should	VERB
lead	VERB
this	DET
joint	ADJ
effort	NOUN
.	.

In	ADP
my	PRON
opinion	NOUN
,	.
this	DET
is	VERB
not	ADV
true	ADJ
.	.

Market	NOUN
conditions	NOUN
point	VERB
to	PRT
even	VERB
lower	ADJ
prices	NOUN
next	ADP
year	NOUN
.	.

A	DET
crusade	NOUN
of	ADP
NO	X
to	PRT
the	DET
consumption	NOUN
of	ADP
drugs	NOUN
is	VERB
imperative	ADJ
.	.

It	PRON
has	VERB
more	ADJ
drug	NOUN
users	NOUN
than	ADP
Boston	NOUN
has	VERB
people	NOUN
.	.

This	DET
is	VERB
New	NOUN
York	NOUN
City	NOUN
.	.

After	ADP
25	NUM
years	NOUN
in	ADP
city	NOUN
politics	NOUN
,	.
David	NOUN
Dinkins	NOUN
remains	VERB
an	DET
enigma	NOUN
.	.

``	.
It	PRON
is	VERB
a	DET
feel-good	ADJ
candidacy	NOUN
.	.
''	.

No	DET
doubt	NOUN
,	.
Mr.	NOUN
Dinkins	NOUN
has	VERB
been	VERB
a	DET
calming	ADJ
influence	NOUN
.	.

He	PRON
withdrew	VERB
the	DET
remark	NOUN
.	.

The	DET
chimney	NOUN
is	VERB
a	DET
pile	NOUN
of	ADP
bricks	NOUN
on	ADP
the	DET
front	ADJ
lawn	NOUN
.	.

The	DET
remainder	NOUN
of	ADP
the	DET
house	NOUN
leans	VERB
precariously	ADV
against	ADP
a	DET
sturdy	ADJ
oak	NOUN
tree	NOUN
.	.

The	DET
owners	NOUN
,	.
William	NOUN
and	CONJ
Margie	NOUN
Hammack	NOUN
,	.
are	VERB
luckier	ADJ
than	ADP
many	ADJ
others	NOUN
.	.

Only	ADV
about	ADP
20	NUM
%	NOUN
of	ADP
California	NOUN
home	NOUN
and	CONJ
business	NOUN
owners	NOUN
carried	VERB
earthquake	NOUN
coverage	NOUN
.	.

Even	ADV
so	ADV
,	.
few	ADJ
had	VERB
ever	ADV
dealt	VERB
with	ADP
an	DET
earthquake	NOUN
.	.

Sometimes	ADV
repairs	NOUN
are	VERB
out	ADP
of	ADP
the	DET
question	NOUN
.	.

But	CONJ
such	ADJ
skills	NOUN
were	VERB
alien	ADJ
to	PRT
Toni	NOUN
Johnson	NOUN
.	.

Four	NUM
years	NOUN
ago	ADV
,	.
she	PRON
was	VERB
managing	VERB
a	DET
film-processing	NOUN
shop	NOUN
and	CONJ
was	VERB
totally	ADV
bored	ADJ
.	.

A	DET
year	NOUN
later	ADV
,	.
she	PRON
moved	VERB
to	PRT
the	DET
commercial	ADJ
property	NOUN
claims	NOUN
division	NOUN
.	.

Her	PRON
new	ADJ
line	NOUN
of	ADP
work	NOUN
has	VERB
some	DET
perils	NOUN
.	.

``	.
I	PRON
owe	VERB
that	DET
contractor	NOUN
.	.

Even	ADV
Ms.	NOUN
Johnson	NOUN
herself	PRON
made	VERB
that	DET
assumption	NOUN
.	.

She	PRON
did	VERB
n't	ADV
have	VERB
hot	ADJ
water	NOUN
for	ADP
five	NUM
days	NOUN
.	.

The	DET
FCC	NOUN
took	VERB
three	NUM
specific	ADJ
actions	NOUN
regarding	VERB
AT&T	NOUN
.	.

AT&T	NOUN
applauded	VERB
the	DET
FCC	NOUN
's	PRT
actions	NOUN
.	.

The	DET
AT&T	NOUN
action	NOUN
was	VERB
the	DET
most	ADV
recent	ADJ
blow	NOUN
in	ADP
a	DET
nasty	ADJ
fight	NOUN
.	.

Julie	NOUN
Amparano	NOUN
Lopez	NOUN
in	ADP
Philadelphia	NOUN
also	ADV
contributed	VERB
to	PRT
this	DET
article	NOUN
.	.

Other	ADJ
funds	NOUN
hold	VERB
a	DET
smattering	NOUN
of	ADP
junk	NOUN
bonds	NOUN
,	.
too	ADV
.	.

The	DET
fund	NOUN
now	ADV
holds	VERB
a	DET
cash	NOUN
position	NOUN
of	ADP
about	ADP
15	NUM
%	NOUN
.	.

``	.
The	DET
resignation	NOUN
came	VERB
as	ADP
a	DET
great	ADJ
surprise	NOUN
.	.
''	.

``	.
The	DET
market	NOUN
was	VERB
caught	VERB
totally	ADV
the	DET
wrong	ADJ
way	NOUN
...	.
.	.

U.S.	NOUN
GNP	NOUN
rose	VERB
at	ADP
an	DET
annual	ADJ
rate	NOUN
of	ADP
2.5	NUM
%	NOUN
in	ADP
the	DET
third	ADJ
quarter	NOUN
.	.

In	ADP
Europe	NOUN
,	.
the	DET
dollar	NOUN
ended	VERB
lower	ADV
in	ADP
dull	ADJ
trading	NOUN
.	.

The	DET
market	NOUN
closed	VERB
prior	ADV
to	PRT
Mr.	NOUN
Lawson	NOUN
's	PRT
announcement	NOUN
.	.

The	DET
close	NOUN
was	VERB
the	DET
highest	ADJ
since	ADP
August	NOUN
3	NUM
.	.

Estimated	VERB
volume	NOUN
was	VERB
five	NUM
million	NUM
ounces	NOUN
.	.

But	CONJ
the	DET
broader	ADJ
truth	NOUN
is	VERB
more	ADV
complicated	ADJ
--	.
and	CONJ
dismaying	ADJ
.	.

He	PRON
's	VERB
a	DET
rare	ADJ
Democratic	ADJ
hawk	NOUN
.	.

``	.
They	PRON
allowed	VERB
this	DET
country	NOUN
to	PRT
be	VERB
credible	ADJ
.	.

If	ADP
this	DET
were	VERB
1949	NUM
,	.
Mr.	NOUN
Boren	NOUN
might	VERB
even	ADV
succeed	VERB
.	.

But	CONJ
in	ADP
1989	NUM
most	ADJ
senators	NOUN
have	VERB
other	ADJ
ideas	NOUN
.	.

So	ADV
the	DET
administration	NOUN
dropped	VERB
it	PRON
.	.

But	CONJ
even	ADV
Mr.	NOUN
Boren	NOUN
defends	VERB
congressional	ADJ
oversight	NOUN
.	.

Mr.	NOUN
Boren	NOUN
is	VERB
confusing	VERB
consensus	NOUN
on	ADP
general	ADJ
principles	NOUN
with	ADP
agreement	NOUN
on	ADP
specific	ADJ
actions	NOUN
.	.

Mr.	NOUN
Boren	NOUN
even	ADV
spies	VERB
a	DET
silver	ADJ
lining	NOUN
.	.

The	DET
lawyers	NOUN
are	VERB
now	ADV
in	ADP
charge	NOUN
of	ADP
our	PRON
national	ADJ
security	NOUN
.	.

Americans	NOUN
may	VERB
not	ADV
be	VERB
so	ADV
lucky	ADJ
the	DET
next	ADJ
time	NOUN
.	.

I	PRON
thought	VERB
back	ADV
to	PRT
our	PRON
time	NOUN
in	ADP
small	ADJ
,	.
sparsely	ADV
populated	ADJ
communities	NOUN
.	.

Ronald	NOUN
Edwin	NOUN
Parsons	NOUN
Ballwin	NOUN
,	.
Mo	NOUN
.	.

State	NOUN
loan	NOUN
guarantees	NOUN
are	VERB
rarely	ADV
a	DET
source	NOUN
of	ADP
controversy	NOUN
.	.

Meantime	ADV
,	.
shippers	NOUN
with	ADP
vessels	NOUN
on	ADP
order	NOUN
from	ADP
Waertsilae	NOUN
Marine	NOUN
will	VERB
remain	VERB
in	ADP
limbo	NOUN
.	.

The	DET
closing	NOUN
will	VERB
affect	VERB
about	ADP
3,000	NUM
workers	NOUN
and	CONJ
eliminate	VERB
production	NOUN
of	ADP
700	NUM
cars	NOUN
.	.

They	PRON
build	VERB
extended	ADJ
minivans	NOUN
and	CONJ
the	DET
Dodge	NOUN
Spirit	NOUN
,	.
Acclaim	NOUN
,	.
Shadow	NOUN
and	CONJ
Sundance	NOUN
.	.

d	X
-	.
Percentage	NOUN
change	NOUN
is	VERB
greater	ADJ
than	ADP
999	NUM
%	NOUN
.	.

e	X
-	.
Estimated	VERB
.	.

r	X
-	.
Revised	VERB
.	.

x	X
-	.
Year-to-date	ADJ
1988	NUM
figure	NOUN
includes	VERB
Volkswagen	NOUN
domestic-production	NOUN
through	ADP
July	NOUN
.	.

The	DET
British	ADJ
economy	NOUN
is	VERB
hardly	ADV
the	DET
picture	NOUN
of	ADP
health	NOUN
these	DET
days	NOUN
.	.

Increasingly	ADV
,	.
the	DET
financial	ADJ
markets	NOUN
are	VERB
reflecting	VERB
the	DET
gloom	NOUN
.	.

The	DET
outlook	NOUN
for	ADP
corporate	ADJ
earnings	NOUN
is	VERB
fairly	ADV
bleak	ADJ
.	.

The	DET
price	NOUN
plummeted	VERB
after	ADP
a	DET
proposed	VERB
leveraged	NOUN
buy-out	NOUN
of	ADP
the	DET
airline	NOUN
fell	VERB
through	ADV
.	.

Denizens	NOUN
of	ADP
London	NOUN
's	PRT
financial	ADJ
district	NOUN
are	VERB
cushioning	VERB
themselves	PRON
for	ADP
heavy	ADJ
blows	NOUN
.	.

Now	ADV
it	PRON
's	VERB
dawning	VERB
on	ADP
them	PRON
that	ADP
they	PRON
can	VERB
be	VERB
non-wealthy	ADJ
.	.
''	.

But	CONJ
he	PRON
adds	VERB
:	.
``	.
Everybody	NOUN
and	CONJ
his	PRON
sister	NOUN
have	VERB
opened	VERB
up	PRT
M&A	NOUN
shops	NOUN
.	.

About	ADP
eight	NUM
firms	NOUN
will	VERB
get	VERB
the	DET
lion	NOUN
's	PRT
share	NOUN
.	.

It	PRON
all	DET
adds	VERB
up	PRT
to	PRT
a	DET
cold	ADJ
winter	NOUN
here	ADV
.	.

He	PRON
did	VERB
n't	ADV
stop	VERB
until	ADP
he	PRON
got	VERB
to	PRT
Jackson	NOUN
Hole	NOUN
,	.
Wyo	NOUN
.	.

What	PRON
am	VERB
I	PRON
doing	VERB
in	ADP
Jackson	NOUN
Hole	NOUN
?	.

Not	ADV
a	DET
great	ADJ
deal	NOUN
.	.

That	ADP
,	.
in	ADP
turn	NOUN
,	.
could	VERB
substantially	ADV
reduce	VERB
the	DET
value	NOUN
of	ADP
the	DET
television	NOUN
assets	NOUN
.	.

Qintex	NOUN
Australia	NOUN
is	VERB
a	DET
unit	NOUN
of	ADP
Qintex	NOUN
Ltd	NOUN
.	.

The	DET
Fed	NOUN
has	VERB
assumed	VERB
a	DET
similar	ADJ
responsibility	NOUN
in	ADP
the	DET
market	NOUN
for	ADP
government	NOUN
securities	NOUN
.	.

The	DET
stock	NOUN
market	NOUN
is	VERB
certainly	ADV
not	ADV
too	ADV
big	ADJ
for	ADP
the	DET
Fed	NOUN
to	PRT
handle	VERB
.	.

The	DET
foreign-exchange	NOUN
and	CONJ
government	NOUN
securities	NOUN
markets	NOUN
are	VERB
vastly	ADV
larger	ADJ
.	.

More	ADV
carefully	ADV
targeted	VERB
intervention	NOUN
might	VERB
actually	ADV
reduce	VERB
the	DET
need	NOUN
for	ADP
government	NOUN
action	NOUN
.	.

Instead	ADV
,	.
the	DET
Fed	NOUN
could	VERB
buy	VERB
the	DET
broad	ADJ
market	NOUN
composites	NOUN
in	ADP
the	DET
futures	NOUN
market	NOUN
.	.

The	DET
increased	VERB
demand	NOUN
would	VERB
normalize	VERB
trading	NOUN
and	CONJ
stabilize	VERB
prices	NOUN
.	.

``	.
You	PRON
can	VERB
do	VERB
that	DET
but	CONJ
you	PRON
're	VERB
taking	VERB
a	DET
risk	NOUN
.	.

That	DET
's	VERB
four	NUM
times	CONJ
as	ADV
fast	ADJ
as	ADP
the	DET
386	NUM
.	.

Andy	NOUN
Zipser	NOUN
in	ADP
Dallas	NOUN
contributed	VERB
to	PRT
this	DET
article	NOUN
.	.

The	DET
entire	ADJ
division	NOUN
employs	VERB
about	ADP
850	NUM
workers	NOUN
.	.

But	CONJ
there	DET
is	VERB
a	DET
grimly	ADV
ironic	ADJ
twist	NOUN
to	PRT
the	DET
Columbia	NOUN
loss	NOUN
.	.

I	PRON
see	VERB
Congress	NOUN
as	ADP
a	DET
last	ADJ
resort	NOUN
.	.
''	.

The	DET
shift	NOUN
wo	VERB
n't	ADV
affect	VERB
operations	NOUN
.	.

Meanwhile	ADV
,	.
Dallas	NOUN
welcomed	VERB
the	DET
move	NOUN
.	.

Canada	NOUN
is	VERB
the	DET
world	NOUN
's	PRT
largest	ADJ
producer	NOUN
of	ADP
market	NOUN
pulp	NOUN
.	.

The	DET
completion	NOUN
of	ADP
the	DET
merger	NOUN
agreement	NOUN
follows	VERB
months	NOUN
of	ADP
twists	NOUN
and	CONJ
turns	NOUN
.	.

The	DET
following	VERB
month	NOUN
,	.
the	DET
company	NOUN
put	VERB
itself	PRON
up	PRT
for	ADP
sale	NOUN
.	.

But	CONJ
they	PRON
never	ADV
materialized	VERB
and	CONJ
IMA	NOUN
completed	VERB
the	DET
purchase	NOUN
yesterday	NOUN
.	.

What	PRON
if	ADP
the	DET
system	NOUN
does	VERB
n't	ADV
work	VERB
?	.

Cost	NOUN
is	VERB
a	DET
key	ADJ
consideration	NOUN
because	ADP
of	ADP
the	DET
global	ADJ
sweep	NOUN
of	ADP
the	DET
financial	ADJ
markets	NOUN
.	.

The	DET
U.S.	NOUN
futures	NOUN
exchanges	NOUN
compete	VERB
world-wide	ADV
as	ADV
never	ADV
before	ADV
.	.

All	DET
foreign	ADJ
markets	NOUN
are	VERB
aggressively	ADV
courting	VERB
U.S.	NOUN
business	NOUN
.	.

This	DET
untried	ADJ
concept	NOUN
would	VERB
expose	VERB
these	DET
firms	NOUN
to	PRT
potentially	ADV
astronomical	ADJ
punitive	ADJ
damages	NOUN
.	.

A	DET
consequence	NOUN
of	ADP
their	PRON
departure	NOUN
could	VERB
be	VERB
a	DET
serious	ADJ
diminution	NOUN
of	ADP
market	NOUN
liquidity	NOUN
.	.

These	DET
figures	NOUN
are	VERB
n't	ADV
seasonally	ADV
adjusted	ADJ
.	.

And	CONJ
the	DET
successful	ADJ
son	NOUN
wishes	VERB
his	PRON
embarrassing	ADJ
siblings	NOUN
dead	ADJ
.	.

As	ADP
a	DET
critique	NOUN
of	ADP
middle-class	NOUN
mores	NOUN
,	.
the	DET
story	NOUN
is	VERB
heavy-handed	ADJ
.	.

But	CONJ
its	PRON
unsentimental	ADJ
sketches	NOUN
of	ADP
Cairo	NOUN
life	NOUN
are	VERB
vintage	ADJ
Mahfouz	NOUN
.	.

Cairo	NOUN
's	PRT
spirited	ADJ
squalor	NOUN
also	ADV
has	VERB
gone	VERB
gray	ADJ
.	.

But	CONJ
the	DET
device	NOUN
obscures	VERB
more	ADJ
than	ADP
it	PRON
illuminates	VERB
.	.

Cars	NOUN
ca	VERB
n't	ADV
move	VERB
because	ADV
of	ADP
overflowing	VERB
sewers	NOUN
.	.

Characters	NOUN
complain	VERB
ceaselessly	ADV
about	ADP
food	NOUN
queues	NOUN
,	.
prices	NOUN
and	CONJ
corruption	NOUN
.	.

Mr.	NOUN
Horwitz	NOUN
is	VERB
a	DET
Journal	NOUN
staff	NOUN
reporter	NOUN
covering	VERB
the	DET
Middle	NOUN
East	NOUN
.	.

Unlike	ADP
those	DET
awful	ADJ
Republican	ADJ
consultants	NOUN
,	.
Members	NOUN
do	VERB
n't	ADV
profit	VERB
directly	ADV
from	ADP
HUD	NOUN
projects	NOUN
.	.

Conference	NOUN
committees	NOUN
are	VERB
breeding	VERB
grounds	NOUN
for	ADP
mischief	NOUN
.	.

In	ADP
this	DET
case	NOUN
,	.
the	DET
Members	NOUN
outdid	VERB
themselves	PRON
.	.

Rep.	NOUN
Traxler	NOUN
recently	ADV
purchased	VERB
an	DET
unimproved	ADJ
building	NOUN
lot	NOUN
on	ADP
the	DET
island	NOUN
.	.

Nobody	NOUN
has	VERB
any	DET
credible	ADJ
estimate	NOUN
.	.

The	DET
GNP	NOUN
of	ADP
the	DET
Bahamas	NOUN
is	VERB
probably	ADV
somewhere	ADV
between	ADP
one	NUM
and	CONJ
two	NUM
billion	NUM
dollars	NOUN
.	.

We	PRON
designed	VERB
a	DET
comprehensive	ADJ
program	NOUN
,	.
and	CONJ
we	PRON
worked	VERB
hard	ADV
on	ADP
it	PRON
.	.

Our	PRON
international	ADJ
efforts	NOUN
were	VERB
far	ADV
greater	ADJ
than	ADP
ever	ADV
before	ADV
.	.

They	PRON
wo	VERB
n't	ADV
have	VERB
that	DET
incentive	NOUN
because	ADP
they	PRON
wo	VERB
n't	ADV
have	VERB
that	DET
market	NOUN
.	.

Imports	NOUN
of	ADP
goods	NOUN
and	CONJ
services	NOUN
soared	VERB
,	.
while	ADP
exports	NOUN
were	VERB
flat	ADJ
.	.

Some	DET
economists	NOUN
found	VERB
the	DET
mixture	NOUN
ominous	ADJ
.	.

But	CONJ
it	PRON
will	VERB
slow	VERB
production	NOUN
.	.
''	.

Chevrolet	NOUN
already	ADV
has	VERB
cash	NOUN
incentives	NOUN
on	ADP
the	DET
1989	NUM
models	NOUN
of	ADP
these	DET
vehicles	NOUN
.	.

The	DET
record	NOUN
date	NOUN
is	VERB
Nov.	NOUN
9	NUM
.	.

The	DET
company	NOUN
has	VERB
about	ADP
31	NUM
million	NUM
ordinary	ADJ
shares	NOUN
outstanding	ADJ
.	.

More	ADV
venturesome	ADJ
businesses	NOUN
are	VERB
applying	VERB
their	PRON
skills	NOUN
in	ADP
commercial	ADJ
fields	NOUN
.	.

Mr.	NOUN
Salvatori	NOUN
should	VERB
know	VERB
.	.

In	ADP
January	NOUN
,	.
Mr.	NOUN
Salvatori	NOUN
sold	VERB
the	DET
unit	NOUN
.	.

Some	DET
companies	NOUN
are	VERB
cutting	VERB
costs	NOUN
and	CONJ
hoping	VERB
for	ADP
the	DET
best	ADJ
.	.

If	ADP
nothing	NOUN
else	ADV
,	.
the	DET
57-year-old	NOUN
's	PRT
past	NOUN
has	VERB
its	PRON
share	NOUN
of	ADP
dents	NOUN
.	.

He	PRON
's	PRT
had	VERB
other	ADJ
brushes	NOUN
with	ADP
the	DET
law	NOUN
.	.

``	.
People	NOUN
have	VERB
a	DET
different	ADJ
reputation	NOUN
country	NOUN
by	ADP
country	NOUN
.	.
''	.

Mr.	NOUN
Morishita	NOUN
considers	VERB
himself	PRON
a	DET
connoisseur	NOUN
of	ADP
art	NOUN
.	.

Revenue	NOUN
doubled	VERB
from	ADP
two	NUM
years	NOUN
ago	ADV
.	.

``	.
Are	VERB
you	PRON
stupid	ADJ
?	.
''	.
he	PRON
snaps	VERB
.	.

He	PRON
also	ADV
owns	VERB
courses	NOUN
in	ADP
the	DET
U.S.	NOUN
and	CONJ
France	NOUN
.	.

He	PRON
also	ADV
leads	VERB
an	DET
opulent	ADJ
life	NOUN
style	NOUN
.	.

``	.
I	PRON
'm	VERB
done	VERB
in	ADP
two	NUM
minutes	NOUN
.	.
''	.

He	PRON
co-founded	VERB
the	DET
company	NOUN
with	ADP
Grant	NOUN
Tinker	NOUN
and	CONJ
Mary	NOUN
Tyler	NOUN
Moore	NOUN
in	ADP
1969	NUM
.	.

He	PRON
speaks	VERB
only	ADV
in	ADP
Filipino	NOUN
.	.

Radio	NOUN
programs	NOUN
and	CONJ
books	NOUN
have	VERB
followed	VERB
the	DET
daily	ADJ
television	NOUN
show	NOUN
.	.

There	DET
's	VERB
also	ADV
resentment	NOUN
.	.

Other	ADJ
opponents	NOUN
of	ADP
Filipino	NOUN
come	VERB
from	ADP
non-Tagalog	ADJ
regions	NOUN
.	.

Mrs.	NOUN
Brown	NOUN
calls	VERB
the	DET
modern-day	ADJ
cultural	ADJ
ambivalence	NOUN
to	PRT
Filipino	NOUN
a	DET
``	.
language	NOUN
schizophrenia	NOUN
.	.
''	.

The	DET
issue	NOUN
has	VERB
been	VERB
simmering	VERB
for	ADP
years	NOUN
.	.

But	CONJ
many	ADJ
proponents	NOUN
of	ADP
Filipino	NOUN
see	VERB
resistance	NOUN
to	PRT
the	DET
language	NOUN
finally	ADV
crumbling	VERB
.	.

But	CONJ
advertising	NOUN
revenue	NOUN
is	VERB
inadequate	ADJ
.	.

Periodically	ADV
,	.
there	DET
are	VERB
threats	NOUN
that	ADP
the	DET
program	NOUN
will	VERB
fold	VERB
.	.

``	.
Batibot	NOUN
''	.
lacks	VERB
the	DET
polish	NOUN
of	ADP
``	.
Sesame	NOUN
Street	NOUN
.	.
''	.

Sound	ADJ
stages	NOUN
echo	VERB
.	.

Acting	NOUN
sometimes	ADV
falls	VERB
flat	ADJ
.	.

But	CONJ
the	DET
production	NOUN
is	VERB
the	DET
equal	ADJ
of	ADP
any	DET
local	ADJ
program	NOUN
.	.

And	CONJ
the	DET
show	NOUN
's	PRT
creativity	NOUN
makes	VERB
up	PRT
for	ADP
any	DET
technological	ADJ
deficiencies	NOUN
.	.

During	ADP
one	NUM
recent	ADJ
episode	NOUN
,	.
all	DET
the	DET
advertisements	NOUN
were	VERB
in	ADP
English	NOUN
.	.

Home	NOUN
Nutritional	NOUN
currently	ADV
has	VERB
10	NUM
million	NUM
shares	NOUN
outstanding	ADJ
.	.

The	DET
three	NUM
units	NOUN
contributed	VERB
about	ADV
a	DET
third	NOUN
of	ADP
Emhart	NOUN
's	PRT
total	ADJ
sales	NOUN
.	.

The	DET
company	NOUN
did	VERB
n't	ADV
announce	VERB
the	DET
sale	NOUN
until	ADP
after	ADP
the	DET
close	NOUN
of	ADP
the	DET
market	NOUN
.	.

It	PRON
's	VERB
a	DET
nuisance	ADJ
tax	NOUN
on	ADP
mergers	NOUN
.	.

Line-item	ADJ
veto	NOUN
.	.

One	NUM
big	ADJ
question	NOUN
now	ADV
is	VERB
the	DET
likely	ADJ
role	NOUN
of	ADP
Mr.	NOUN
Fournier	NOUN
's	PRT
allies	NOUN
.	.

Paribas	NOUN
is	VERB
Allianz	NOUN
's	PRT
lead	ADJ
French	ADJ
bank	NOUN
.	.

The	DET
zero-coupon	ADJ
subordinated	ADJ
notes	NOUN
have	VERB
no	DET
periodic	ADJ
interest	NOUN
payments	NOUN
.	.

Merrill	NOUN
Lynch	NOUN
Capital	NOUN
Markets	NOUN
Inc.	NOUN
is	VERB
the	DET
sole	ADJ
underwriter	NOUN
for	ADP
the	DET
offering	NOUN
.	.

And	CONJ
45	NUM
companies	NOUN
paid	VERB
effective	ADJ
tax	NOUN
rates	NOUN
of	ADP
below	ADP
10	NUM
%	NOUN
of	ADP
their	PRON
income	NOUN
.	.

Glenn	NOUN
Hall	NOUN
contributed	VERB
to	PRT
this	DET
